pheno_name	pool	p	q	n	entropy	p_val
OTU-B_463	2	6	0	16	0	1
OTU-B_465	1	0	4	31	0	1
OTU-B_465	2	1	1	16	0.5	0.0154197530864198
OTU-B_466	1	10	0	31	0	1
OTU-B_466	2	10	0	16	0	1
OTU-B_467	1	0	17	31	0	1
OTU-B_467	2	0	7	16	0	1
OTU-B_469	1	4	2	31	0.636296060074879	0
OTU-B_469	2	4	0	16	0	1
OTU-B_47	1	0	11	31	0	1
OTU-B_47	2	1	2	16	0.625	0.0105847457627119
OTU-B_470	1	0	9	31	0	1
OTU-B_470	2	0	3	16	0	1
OTU-B_471	1	0	25	31	0	1
OTU-B_471	2	0	6	16	0	1
OTU-B_473	1	0	20	31	0	1
OTU-B_473	2	0	12	16	0	1
OTU-B_474	1	0	12	31	0	1
OTU-B_474	2	5	0	16	0	1
OTU-B_476	1	2	1	31	0.414922223585827	0
OTU-B_476	2	4	0	16	0	1
OTU-B_477	1	3	1	31	0.485867669012388	0
OTU-B_477	2	2	0	16	0	1
OTU-B_48	1	4	2	31	0.636296060074879	0
OTU-B_48	2	2	3	16	0.827819531114783	0.132570128885519
OTU-B_482	1	0	14	31	0	1
OTU-B_482	2	0	2	16	0	1
OTU-B_484	1	0	10	31	0	1
OTU-B_484	2	1	5	16	0.774397470347699	0.0798083067092652
OTU-B_485	1	1	5	31	0.584372173802724	0
OTU-B_485	2	0	3	16	0	1
OTU-B_487	1	0	1	31	0	1
OTU-B_487	2	3	0	16	0	1
OTU-B_49	1	1	9	31	0.677827035189933	0
OTU-B_49	2	0	1	16	0	1
OTU-B_490	1	2	1	31	0.414922223585827	0
OTU-B_490	2	0	1	16	0	1
OTU-B_491	1	13	0	31	0	1
OTU-B_491	2	10	0	16	0	1
OTU-B_492	1	8	2	31	0.759418164640927	0.0055449500554939
OTU-B_492	2	1	1	16	0.5	0.0055449500554939
OTU-B_494	1	6	0	31	0	1
OTU-B_494	2	2	0	16	0	1
OTU-B_497	1	2	1	31	0.414922223585827	0
OTU-B_497	2	6	0	16	0	1
OTU-B_498	1	0	6	31	0	1
OTU-B_498	2	0	6	16	0	1
OTU-B_499	1	8	0	31	0	1
OTU-B_499	2	0	10	16	0	1
OTU-B_5	1	10	1	31	0.686350918238129	0
OTU-B_5	2	8	1	16	0.75	0.0656288998357964
OTU-B_50	1	0	25	31	0	1
OTU-B_50	2	0	2	16	0	1
OTU-B_500	1	0	20	31	0	1
OTU-B_500	2	2	2	16	0.75	0.0656288998357964
OTU-B_501	1	5	0	31	0	1
OTU-B_501	2	0	0	16	0	1
OTU-B_503	1	21	0	31	0	1
OTU-B_503	2	4	3	16	0.952819531114783	0.540991279069767
OTU-B_505	1	15	0	31	0	1
OTU-B_505	2	8	0	16	0	1
OTU-B_506	1	0	11	31	0	1
OTU-B_506	2	0	3	16	0	1
OTU-B_507	1	0	10	31	0	1
OTU-B_507	2	0	15	16	0	1
OTU-B_51	1	29	0	31	0	1
OTU-B_51	2	14	0	16	0	1
OTU-B_512	1	3	1	31	0.485867669012388	0
OTU-B_512	2	2	0	16	0	1
OTU-B_514	1	2	8	31	0.759418164640927	0
OTU-B_514	2	4	0	16	0	1
OTU-B_515	1	0	14	31	0	1
OTU-B_515	2	0	7	16	0	1
OTU-B_516	1	1	6	31	0.618374166721974	0
OTU-B_516	2	1	0	16	0	1
OTU-B_517	1	1	2	31	0.414922223585827	0
OTU-B_517	2	0	1	16	0	1
OTU-B_518	1	0	2	31	0	1
OTU-B_518	2	0	0	16	0	1
OTU-B_519	1	24	0	31	0	1
OTU-B_519	2	1	2	16	0.625	0.0236777251184834
OTU-B_52	1	0	12	31	0	1
OTU-B_52	2	1	0	16	0	1
OTU-B_520	1	17	0	31	0	1
OTU-B_520	2	10	0	16	0	1
OTU-B_522	1	2	2	31	0.510218878759597	0
OTU-B_522	2	0	0	16	0	1
OTU-B_525	1	26	0	31	0	1
OTU-B_525	2	0	4	16	0	1
OTU-B_526	1	0	18	31	0	1
OTU-B_526	2	1	0	16	0	1
OTU-B_527	1	9	0	31	0	1
OTU-B_527	2	2	0	16	0	1
OTU-B_528	1	11	0	31	0	1
OTU-B_528	2	6	0	16	0	1
OTU-B_53	1	31	0	31	0	1
OTU-B_53	2	16	0	16	0	1
OTU-B_531	1	0	8	31	0	1
OTU-B_531	2	10	0	16	0	1
OTU-B_532	1	18	0	31	0	1
OTU-B_532	2	1	0	16	0	1
OTU-B_534	1	2	1	31	0.414922223585827	0
OTU-B_534	2	1	1	16	0.5	0
OTU-B_535	1	1	2	31	0.414922223585827	0
OTU-B_535	2	5	0	16	0	1
OTU-B_540	1	0	6	31	0	1
OTU-B_540	2	3	4	16	0.952819531114783	0.595621387283237
OTU-B_543	1	26	0	31	0	1
OTU-B_543	2	7	1	16	0.771782221599798	0.101165109034268
OTU-B_545	1	21	0	31	0	1
OTU-B_545	2	7	0	16	0	1
OTU-B_546	1	0	11	31	0	1
OTU-B_546	2	0	5	16	0	1
OTU-B_547	1	5	0	31	0	1
OTU-B_547	2	5	0	16	0	1
OTU-B_548	1	16	0	31	0	1
OTU-B_548	2	14	0	16	0	1
OTU-B_55	1	0	18	31	0	1
OTU-B_55	2	0	4	16	0	1
OTU-B_550	1	0	15	31	0	1
OTU-B_550	2	0	6	16	0	1
OTU-B_551	1	2	8	31	0.759418164640927	0.0055449500554939
OTU-B_551	2	3	0	16	0	1
OTU-B_557	1	21	0	31	0	1
OTU-B_557	2	3	0	16	0	1
OTU-B_559	1	0	3	31	0	1
OTU-B_559	2	0	3	16	0	1
OTU-B_56	1	1	19	31	0.592687208139012	0
OTU-B_56	2	1	3	16	0.702819531114783	0.0315347159603246
OTU-B_562	1	1	1	31	0.319625568412056	0
OTU-B_562	2	0	0	16	0	1
OTU-B_563	1	30	0	31	0	1
OTU-B_563	2	10	0	16	0	1
OTU-B_564	1	10	0	31	0	1
OTU-B_564	2	3	0	16	0	1
OTU-B_566	1	18	0	31	0	1
OTU-B_566	2	9	0	16	0	1
OTU-B_57	1	0	10	31	0	1
OTU-B_57	2	1	3	16	0.702819531114783	0.0236777251184834
OTU-B_570	1	1	1	31	0.319625568412056	0
OTU-B_570	2	3	0	16	0	1
OTU-B_571	1	0	4	31	0	1
OTU-B_571	2	0	10	16	0	1
OTU-B_572	1	0	10	31	0	1
OTU-B_572	2	9	0	16	0	1
OTU-B_573	1	30	0	31	0	1
OTU-B_573	2	13	0	16	0	1
OTU-B_574	1	4	2	31	0.636296060074879	0
OTU-B_574	2	7	3	16	0.974601752714581	0.842265129682997
OTU-B_575	1	14	0	31	0	1
OTU-B_575	2	11	0	16	0	1
OTU-B_578	1	17	0	31	0	1
OTU-B_578	2	6	0	16	0	1
OTU-B_579	1	7	1	31	0.64458342028038	0
OTU-B_579	2	13	2	16	0.618392729010363	0.0196692913385827
OTU-B_582	1	0	10	31	0	1
OTU-B_582	2	6	0	16	0	1
OTU-B_583	1	5	1	31	0.584372173802724	0
OTU-B_583	2	9	0	16	0	1
OTU-B_584	1	7	3	31	0.810825520880711	0.0055449500554939
OTU-B_584	2	4	0	16	0	1
OTU-B_585	1	5	4	31	0.805746010291776	0.0154197530864198
OTU-B_585	2	0	5	16	0	1
OTU-B_59	1	0	26	31	0	1
OTU-B_59	2	0	10	16	0	1
OTU-B_590	1	24	0	31	0	1
OTU-B_590	2	8	0	16	0	1
OTU-B_591	1	6	0	31	0	1
OTU-B_591	2	13	0	16	0	1
OTU-B_595	1	29	0	31	0	1
OTU-B_595	2	0	3	16	0	1
OTU-B_596	1	3	1	31	0.485867669012388	0
OTU-B_596	2	11	0	16	0	1
OTU-B_598	1	0	12	31	0	1
OTU-B_598	2	1	5	16	0.774397470347699	0.101165109034268
OTU-B_6	1	3	5	31	0.750614274403056	0
OTU-B_6	2	0	5	16	0	1
OTU-B_60	1	2	8	31	0.759418164640927	0
OTU-B_60	2	0	2	16	0	1
OTU-B_602	1	1	7	31	0.64458342028038	0
OTU-B_602	2	11	0	16	0	1
OTU-B_603	1	0	12	31	0	1
OTU-B_603	2	0	1	16	0	1
OTU-B_607	1	1	11	31	0.690213158697814	0
OTU-B_607	2	1	1	16	0.5	0.0196692913385827
OTU-B_608	1	1	1	31	0.319625568412056	0
OTU-B_608	2	0	1	16	0	1
OTU-B_609	1	0	13	31	0	1
OTU-B_609	2	0	4	16	0	1
OTU-B_61	1	0	14	31	0	1
OTU-B_61	2	0	4	16	0	1
OTU-B_610	1	1	12	31	0.689838775044371	0
OTU-B_610	2	1	2	16	0.625	0.0105847457627119
OTU-B_611	1	0	24	31	0	1
OTU-B_611	2	0	4	16	0	1
OTU-B_612	1	16	0	31	0	1
OTU-B_612	2	10	0	16	0	1
OTU-B_613	1	2	0	31	0	1
OTU-B_613	2	10	0	16	0	1
OTU-B_614	1	0	21	31	0	1
OTU-B_614	2	0	3	16	0	1
OTU-B_618	1	0	7	31	0	1
OTU-B_618	2	6	0	16	0	1
OTU-B_619	1	0	8	31	0	1
OTU-B_619	2	0	0	16	0	1
OTU-B_62	1	0	11	31	0	1
OTU-B_62	2	0	1	16	0	1
OTU-B_621	1	2	3	31	0.581164324186158	0
OTU-B_621	2	0	2	16	0	1
OTU-B_623	1	27	0	31	0	1
OTU-B_623	2	11	0	16	0	1
OTU-B_624	1	0	31	31	0	1
OTU-B_624	2	0	14	16	0	1
OTU-B_625	1	0	16	31	0	1
OTU-B_625	2	0	4	16	0	1
OTU-B_628	1	2	1	31	0.414922223585827	0
OTU-B_628	2	0	0	16	0	1
OTU-B_63	1	0	12	31	0	1
OTU-B_63	2	0	5	16	0	1
OTU-B_631	1	0	5	31	0	1
OTU-B_631	2	0	2	16	0	1
OTU-B_632	1	9	0	31	0	1
OTU-B_632	2	7	1	16	0.771782221599798	0.0691628664495114
OTU-B_634	1	1	8	31	0.664121509467157	0
OTU-B_634	2	0	7	16	0	1
OTU-B_635	1	9	0	31	0	1
OTU-B_635	2	12	0	16	0	1
OTU-B_636	1	16	0	31	0	1
OTU-B_636	2	7	0	16	0	1
OTU-B_637	1	0	3	31	0	1
OTU-B_637	2	0	12	16	0	1
OTU-B_64	1	15	0	31	0	1
OTU-B_64	2	10	0	16	0	1
OTU-B_640	1	14	0	31	0	1
OTU-B_640	2	8	0	16	0	1
OTU-B_642	1	0	22	31	0	1
OTU-B_642	2	0	7	16	0	1
OTU-B_643	1	0	12	31	0	1
OTU-B_643	2	1	2	16	0.625	0.0196692913385827
OTU-B_647	1	5	2	31	0.679668828976494	0
OTU-B_647	2	7	0	16	0	1
OTU-B_648	1	5	1	31	0.584372173802724	0
OTU-B_648	2	2	0	16	0	1
OTU-B_65	1	1	0	31	0	1
OTU-B_65	2	1	0	16	0	1
OTU-B_650	1	1	3	31	0.485867669012388	0
OTU-B_650	2	2	3	16	0.827819531114783	0.153665416354089
OTU-B_651	1	1	5	31	0.584372173802724	0
OTU-B_651	2	7	0	16	0	1
OTU-B_652	1	6	0	31	0	1
OTU-B_652	2	0	3	16	0	1
OTU-B_653	1	3	5	31	0.750614274403056	0
OTU-B_653	2	0	2	16	0	1
OTU-B_659	1	0	18	31	0	1
OTU-B_659	2	0	0	16	0	1
OTU-B_66	1	6	1	31	0.618374166721974	0
OTU-B_66	2	2	0	16	0	1
OTU-B_661	1	0	22	31	0	1
OTU-B_661	2	5	0	16	0	1
OTU-B_662	1	2	4	31	0.636296060074879	0
OTU-B_662	2	0	4	16	0	1
OTU-B_665	1	0	14	31	0	1
OTU-B_665	2	2	6	16	0.905639062229566	0.439530791788856
OTU-B_672	1	20	0	31	0	1
OTU-B_672	2	6	0	16	0	1
OTU-B_673	1	1	3	31	0.485867669012388	0
OTU-B_673	2	1	3	16	0.702819531114783	0.0278587360594796
OTU-B_674	1	1	5	31	0.584372173802724	0
OTU-B_674	2	1	1	16	0.5	0.0196692913385827
OTU-B_676	1	1	1	31	0.319625568412056	0
OTU-B_676	2	1	1	16	0.5	0.0278587360594796
OTU-B_677	1	1	8	31	0.664121509467157	0
OTU-B_677	2	2	0	16	0	1
OTU-B_678	1	26	0	31	0	1
OTU-B_678	2	0	6	16	0	1
OTU-B_68	1	7	1	31	0.64458342028038	0
OTU-B_68	2	1	0	16	0	1
OTU-B_680	1	0	11	31	0	1
OTU-B_680	2	0	0	16	0	1
OTU-B_681	1	13	0	31	0	1
OTU-B_681	2	4	0	16	0	1
OTU-B_684	1	0	23	31	0	1
OTU-B_684	2	0	4	16	0	1
OTU-B_687	1	0	10	31	0	1
OTU-B_687	2	5	0	16	0	1
OTU-B_689	1	3	2	31	0.581164324186158	0
OTU-B_689	2	5	0	16	0	1
OTU-B_69	1	24	0	31	0	1
OTU-B_69	2	11	0	16	0	1
OTU-B_690	1	22	0	31	0	1
OTU-B_690	2	9	0	16	0	1
OTU-B_692	1	0	5	31	0	1
OTU-B_692	2	2	2	16	0.75	0.0429578675838349
OTU-B_693	1	0	4	31	0	1
OTU-B_693	2	2	0	16	0	1
OTU-B_694	1	23	0	31	0	1
OTU-B_694	2	0	6	16	0	1
OTU-B_696	1	23	0	31	0	1
OTU-B_696	2	0	4	16	0	1
OTU-B_697	1	0	5	31	0	1
OTU-B_697	2	1	0	16	0	1
OTU-B_700	1	1	2	31	0.414922223585827	0
OTU-B_700	2	10	0	16	0	1
OTU-B_701	1	0	10	31	0	1
OTU-B_701	2	5	0	16	0	1
OTU-B_702	1	19	0	31	0	1
OTU-B_702	2	12	1	16	0.561278124459133	0.0105847457627119
OTU-B_704	1	20	0	31	0	1
OTU-B_704	2	9	0	16	0	1
OTU-B_709	1	8	0	31	0	1
OTU-B_709	2	3	0	16	0	1
OTU-B_71	1	6	1	31	0.618374166721974	0
OTU-B_71	2	0	5	16	0	1
OTU-B_710	1	8	0	31	0	1
OTU-B_710	2	0	1	16	0	1
OTU-B_712	1	0	22	31	0	1
OTU-B_712	2	0	5	16	0	1
OTU-B_718	1	0	4	31	0	1
OTU-B_718	2	5	1	16	0.774397470347699	0.061985111662531
OTU-B_719	1	4	0	31	0	1
OTU-B_719	2	1	0	16	0	1
OTU-B_72	1	0	15	31	0	1
OTU-B_72	2	0	2	16	0	1
OTU-B_722	1	0	10	31	0	1
OTU-B_722	2	3	0	16	0	1
OTU-B_723	1	0	3	31	0	1
OTU-B_723	2	0	4	16	0	1
OTU-B_724	1	0	0	31	0	1
OTU-B_724	2	0	8	16	0	1
OTU-B_727	1	22	0	31	0	1
OTU-B_727	2	2	2	16	0.75	0.0542589807852966
OTU-B_728	1	0	24	31	0	1
OTU-B_728	2	0	5	16	0	1
OTU-B_73	1	0	9	31	0	1
OTU-B_73	2	0	4	16	0	1
OTU-B_731	1	4	1	31	0.540999404901109	0
OTU-B_731	2	2	0	16	0	1
OTU-B_734	1	0	15	31	0	1
OTU-B_734	2	6	2	16	0.905639062229566	0.476675892206846
OTU-B_735	1	20	0	31	0	1
OTU-B_735	2	4	0	16	0	1
OTU-B_738	1	2	0	31	0	1
OTU-B_738	2	9	0	16	0	1
OTU-B_741	1	8	0	31	0	1
OTU-B_741	2	2	0	16	0	1
OTU-B_744	1	0	13	31	0	1
OTU-B_744	2	1	4	16	0.75	0.0393730297723292
OTU-B_745	1	5	0	31	0	1
OTU-B_745	2	1	1	16	0.5	0.0236777251184834
OTU-B_747	1	0	5	31	0	1
OTU-B_747	2	0	0	16	0	1
OTU-B_748	1	4	0	31	0	1
OTU-B_748	2	1	1	16	0.5	0.0196692913385827
OTU-B_75	1	0	19	31	0	1
OTU-B_75	2	0	2	16	0	1
OTU-B_752	1	0	7	31	0	1
OTU-B_752	2	2	2	16	0.75	0.0236777251184834
OTU-B_753	1	2	3	31	0.581164324186158	0
OTU-B_753	2	1	1	16	0.5	0.0196692913385827
OTU-B_755	1	19	0	31	0	1
OTU-B_755	2	7	0	16	0	1
OTU-B_757	1	1	8	31	0.664121509467157	0
OTU-B_757	2	3	0	16	0	1
OTU-B_759	1	0	19	31	0	1
OTU-B_759	2	1	1	16	0.5	0.0154197530864198
OTU-B_76	1	22	0	31	0	1
OTU-B_76	2	3	0	16	0	1
OTU-B_760	1	0	3	31	0	1
OTU-B_760	2	0	2	16	0	1
OTU-B_761	1	1	1	31	0.319625568412056	0
OTU-B_761	2	0	2	16	0	1
OTU-B_762	1	0	15	31	0	1
OTU-B_762	2	1	5	16	0.774397470347699	0.0942641509433962
OTU-B_764	1	0	11	31	0	1
OTU-B_764	2	0	3	16	0	1
OTU-B_766	1	3	2	31	0.581164324186158	0
OTU-B_766	2	7	0	16	0	1
OTU-B_767	1	0	3	31	0	1
OTU-B_767	2	0	0	16	0	1
OTU-B_77	1	0	15	31	0	1
OTU-B_77	2	0	8	16	0	1
OTU-B_770	1	2	0	31	0	1
OTU-B_770	2	0	1	16	0	1
OTU-B_773	1	0	4	31	0	1
OTU-B_773	2	1	0	16	0	1
OTU-B_776	1	18	0	31	0	1
OTU-B_776	2	0	4	16	0	1
OTU-B_777	1	1	6	31	0.618374166721974	0
OTU-B_777	2	1	0	16	0	1
OTU-B_778	1	25	0	31	0	1
OTU-B_778	2	2	1	16	0.625	0.0236777251184834
OTU-B_779	1	9	1	31	0.677827035189933	0
OTU-B_779	2	0	4	16	0	1
OTU-B_78	1	26	0	31	0	1
OTU-B_78	2	14	0	16	0	1
OTU-B_784	1	0	10	31	0	1
OTU-B_784	2	1	0	16	0	1
OTU-B_786	1	1	1	31	0.319625568412056	0
OTU-B_786	2	2	0	16	0	1
OTU-B_789	1	0	9	31	0	1
OTU-B_789	2	4	0	16	0	1
OTU-B_79	1	0	4	31	0	1
OTU-B_79	2	5	0	16	0	1
OTU-B_791	1	0	6	31	0	1
OTU-B_791	2	0	1	16	0	1
OTU-B_794	1	1	3	31	0.485867669012388	0
OTU-B_794	2	4	0	16	0	1
OTU-B_795	1	1	0	31	0	1
OTU-B_795	2	1	5	16	0.774397470347699	0.104648564778898
OTU-B_797	1	1	4	31	0.540999404901109	0
OTU-B_797	2	0	1	16	0	1
OTU-B_799	1	0	18	31	0	1
OTU-B_799	2	0	4	16	0	1
OTU-B_8	1	0	26	31	0	1
OTU-B_8	2	0	13	16	0	1
OTU-B_80	1	0	25	31	0	1
OTU-B_80	2	1	10	16	0.673794940695399	0.0236777251184834
OTU-B_801	1	3	2	31	0.581164324186158	0
OTU-B_801	2	1	1	16	0.5	0.0105847457627119
OTU-B_803	1	4	1	31	0.540999404901109	0
OTU-B_803	2	6	0	16	0	1
OTU-B_804	1	3	1	31	0.485867669012388	0
OTU-B_804	2	5	0	16	0	1
OTU-B_805	1	12	0	31	0	1
OTU-B_805	2	13	0	16	0	1
OTU-B_807	1	1	4	31	0.540999404901109	0
OTU-B_807	2	1	0	16	0	1
OTU-B_81	1	2	3	31	0.581164324186158	0
OTU-B_81	2	0	2	16	0	1
OTU-B_812	1	5	0	31	0	1
OTU-B_812	2	5	0	16	0	1
OTU-B_815	1	0	6	31	0	1
OTU-B_815	2	5	0	16	0	1
OTU-B_816	1	21	0	31	0	1
OTU-B_816	2	9	0	16	0	1
OTU-B_818	1	12	0	31	0	1
OTU-B_818	2	1	1	16	0.5	0.0055449500554939
OTU-B_82	1	0	11	31	0	1
OTU-B_82	2	9	0	16	0	1
OTU-B_823	1	0	16	31	0	1
OTU-B_823	2	2	0	16	0	1
OTU-B_824	1	22	0	31	0	1
OTU-B_824	2	0	6	16	0	1
OTU-B_826	1	0	1	31	0	1
OTU-B_826	2	8	0	16	0	1
OTU-B_828	1	0	17	31	0	1
OTU-B_828	2	0	6	16	0	1
OTU-B_829	1	13	0	31	0	1
OTU-B_829	2	0	4	16	0	1
OTU-B_83	1	0	22	31	0	1
OTU-B_83	2	0	9	16	0	1
OTU-B_833	1	0	15	31	0	1
OTU-B_833	2	0	6	16	0	1
OTU-B_834	1	2	2	31	0.510218878759597	0
OTU-B_834	2	3	0	16	0	1
OTU-B_835	1	12	0	31	0	1
OTU-B_835	2	4	0	16	0	1
OTU-B_837	1	11	1	31	0.690213158697814	0
OTU-B_837	2	3	0	16	0	1
OTU-B_838	1	3	0	31	0	1
OTU-B_838	2	0	6	16	0	1
OTU-B_839	1	30	0	31	0	1
OTU-B_839	2	9	0	16	0	1
OTU-B_84	1	0	10	31	0	1
OTU-B_84	2	0	5	16	0	1
OTU-B_840	1	4	0	31	0	1
OTU-B_840	2	1	0	16	0	1
OTU-B_841	1	0	15	31	0	1
OTU-B_841	2	0	11	16	0	1
OTU-B_842	1	1	1	31	0.319625568412056	0
OTU-B_842	2	0	1	16	0	1
OTU-B_843	1	0	16	31	0	1
OTU-B_843	2	0	8	16	0	1
OTU-B_846	1	0	3	31	0	1
OTU-B_846	2	2	2	16	0.75	0.0581413133832086
OTU-B_849	1	1	7	31	0.64458342028038	0
OTU-B_849	2	0	3	16	0	1
OTU-B_85	1	0	15	31	0	1
OTU-B_85	2	0	2	16	0	1
OTU-B_851	1	13	2	31	0.780878332902224	0.0055449500554939
OTU-B_851	2	0	6	16	0	1
OTU-B_857	1	3	0	31	0	1
OTU-B_857	2	8	0	16	0	1
OTU-B_861	1	2	2	31	0.510218878759597	0
OTU-B_861	2	0	3	16	0	1
OTU-B_864	1	0	19	31	0	1
OTU-B_864	2	6	2	16	0.905639062229566	0.397033112582781
OTU-B_869	1	0	18	31	0	1
OTU-B_869	2	3	0	16	0	1
OTU-B_87	1	0	9	31	0	1
OTU-B_87	2	1	1	16	0.5	0.0105847457627119
OTU-B_871	1	0	14	31	0	1
OTU-B_871	2	3	0	16	0	1
OTU-B_873	1	1	6	31	0.618374166721974	0
OTU-B_873	2	1	1	16	0.5	0.0236777251184834
OTU-B_874	1	26	0	31	0	1
OTU-B_874	2	9	0	16	0	1
OTU-B_876	1	0	15	31	0	1
OTU-B_876	2	3	0	16	0	1
OTU-B_877	1	11	0	31	0	1
OTU-B_877	2	0	0	16	0	1
OTU-B_879	1	26	0	31	0	1
OTU-B_879	2	8	0	16	0	1
OTU-B_881	1	3	7	31	0.810825520880711	0.0055449500554939
OTU-B_881	2	1	2	16	0.625	0.0196692913385827
OTU-B_882	1	4	3	31	0.707241505501441	0.0055449500554939
OTU-B_882	2	4	0	16	0	1
OTU-B_883	1	0	25	31	0	1
OTU-B_883	2	0	1	16	0	1
OTU-B_884	1	0	8	31	0	1
OTU-B_884	2	0	6	16	0	1
OTU-B_885	1	0	23	31	0	1
OTU-B_885	2	0	4	16	0	1
OTU-B_886	1	4	1	31	0.540999404901109	0
OTU-B_886	2	2	1	16	0.625	0
OTU-B_888	1	12	0	31	0	1
OTU-B_888	2	4	0	16	0	1
OTU-B_89	1	0	13	31	0	1
OTU-B_89	2	0	1	16	0	1
OTU-B_891	1	0	3	31	0	1
OTU-B_891	2	2	1	16	0.625	0.0154197530864198
OTU-B_892	1	0	13	31	0	1
OTU-B_892	2	0	11	16	0	1
OTU-B_893	1	1	1	31	0.319625568412056	0
OTU-B_893	2	3	2	16	0.827819531114783	0.160919850187266
OTU-B_898	1	7	1	31	0.64458342028038	0
OTU-B_898	2	10	0	16	0	1
OTU-B_9	1	0	24	31	0	1
OTU-B_9	2	0	11	16	0	1
OTU-B_90	1	13	0	31	0	1
OTU-B_90	2	4	0	16	0	1
OTU-B_900	1	0	31	31	0	1
OTU-B_900	2	0	9	16	0	1
OTU-B_910	1	10	0	31	0	1
OTU-B_910	2	5	0	16	0	1
OTU-B_911	1	28	0	31	0	1
OTU-B_911	2	6	1	16	0.780639062229566	0.107606153846154
OTU-B_913	1	0	15	31	0	1
OTU-B_913	2	0	4	16	0	1
OTU-B_914	1	0	10	31	0	1
OTU-B_914	2	1	2	16	0.625	0.0278587360594796
OTU-B_918	1	19	0	31	0	1
OTU-B_918	2	0	3	16	0	1
OTU-B_92	1	4	2	31	0.636296060074879	0
OTU-B_92	2	0	3	16	0	1
OTU-B_922	1	0	5	31	0	1
OTU-B_922	2	1	0	16	0	1
OTU-B_923	1	26	0	31	0	1
OTU-B_923	2	8	0	16	0	1
OTU-B_924	1	11	0	31	0	1
OTU-B_924	2	0	2	16	0	1
OTU-B_925	1	0	8	31	0	1
OTU-B_925	2	0	2	16	0	1
OTU-B_926	1	0	4	31	0	1
OTU-B_926	2	4	2	16	0.875	0.2078573551263
OTU-B_929	1	20	0	31	0	1
OTU-B_929	2	0	9	16	0	1
OTU-B_93	1	1	5	31	0.584372173802724	0
OTU-B_93	2	0	3	16	0	1
OTU-B_932	1	1	8	31	0.664121509467157	0
OTU-B_932	2	0	6	16	0	1
OTU-B_933	1	0	5	31	0	1
OTU-B_933	2	1	4	16	0.75	0.076121892542101
OTU-B_934	1	23	0	31	0	1
OTU-B_934	2	7	0	16	0	1
OTU-B_935	1	0	9	31	0	1
OTU-B_935	2	0	7	16	0	1
OTU-B_937	1	2	1	31	0.414922223585827	0
OTU-B_937	2	6	0	16	0	1
OTU-B_942	1	0	19	31	0	1
OTU-B_942	2	3	3	16	0.905639062229566	0.4111329904482
OTU-B_948	1	0	0	31	0	1
OTU-B_948	2	8	0	16	0	1
OTU-B_949	1	0	6	31	0	1
OTU-B_949	2	1	3	16	0.702819531114783	0.0355271111111111
OTU-B_950	1	14	0	31	0	1
OTU-B_950	2	4	0	16	0	1
OTU-B_951	1	0	0	31	0	1
OTU-B_951	2	2	1	16	0.625	0.0315347159603246
OTU-B_952	1	0	20	31	0	1
OTU-B_952	2	0	8	16	0	1
OTU-B_955	1	1	8	31	0.664121509467157	0
OTU-B_955	2	5	1	16	0.774397470347699	0.0871625693893735
OTU-B_956	1	5	1	31	0.584372173802724	0
OTU-B_956	2	2	1	16	0.625	0.0236777251184834
OTU-B_958	1	0	19	31	0	1
OTU-B_958	2	0	3	16	0	1
OTU-B_959	1	28	0	31	0	1
OTU-B_959	2	14	0	16	0	1
OTU-B_96	1	0	17	31	0	1
OTU-B_96	2	0	3	16	0	1
OTU-B_960	1	0	2	31	0	1
OTU-B_960	2	0	2	16	0	1
OTU-B_962	1	0	5	31	0	1
OTU-B_962	2	3	0	16	0	1
OTU-B_963	1	2	0	31	0	1
OTU-B_963	2	8	0	16	0	1
OTU-B_964	1	0	20	31	0	1
OTU-B_964	2	0	5	16	0	1
OTU-B_965	1	0	2	31	0	1
OTU-B_965	2	3	0	16	0	1
OTU-B_966	1	0	4	31	0	1
OTU-B_966	2	2	0	16	0	1
OTU-B_967	1	2	0	31	0	1
OTU-B_967	2	4	0	16	0	1
OTU-B_968	1	0	5	31	0	1
OTU-B_968	2	0	5	16	0	1
OTU-B_97	1	11	0	31	0	1
OTU-B_97	2	1	0	16	0	1
OTU-B_970	1	0	0	31	0	1
OTU-B_970	2	0	6	16	0	1
OTU-B_972	1	0	21	31	0	1
OTU-B_972	2	0	7	16	0	1
OTU-B_973	1	13	0	31	0	1
OTU-B_973	2	5	1	16	0.774397470347699	0.125470319634703
OTU-B_974	1	0	4	31	0	1
OTU-B_974	2	1	6	16	0.780639062229566	0.107606153846154
OTU-B_978	1	5	1	31	0.584372173802724	0
OTU-B_978	2	0	4	16	0	1
OTU-B_98	1	0	12	31	0	1
OTU-B_98	2	1	4	16	0.75	0.0691628664495114
OTU-B_981	1	1	2	31	0.414922223585827	0
OTU-B_981	2	3	4	16	0.952819531114783	0.578408104196816
OTU-B_985	1	8	0	31	0	1
OTU-B_985	2	0	6	16	0	1
OTU-B_99	1	11	0	31	0	1
OTU-B_99	2	2	0	16	0	1
OTU-B_991	1	3	2	31	0.581164324186158	0
OTU-B_991	2	0	4	16	0	1
OTU-B_993	1	13	0	31	0	1
OTU-B_993	2	4	1	16	0.75	0.0429578675838349
OTU-B_996	1	0	7	31	0	1
OTU-B_996	2	0	8	16	0	1
OTU-B_999	1	30	0	31	0	1
OTU-B_999	2	10	0	16	0	1
Order_0319-6G20	1	0	18	31	0	1
